datetime,symbol,open,high,low,close,volume
2025-07-03 18:30:00+00:00,NASDAQ:TSLA,316.36,318.45,315.7,317.92,462857.0
2025-07-03 19:00:00+00:00,NASDAQ:TSLA,317.96,318.28,316.2,317.09,329142.0
2025-07-03 19:30:00+00:00,NASDAQ:TSLA,317.075,317.3,315.0,315.2,432795.0
2025-07-07 16:30:00+00:00,NASDAQ:TSLA,291.37,294.7,288.77,291.7,2670222.0
2025-07-07 17:00:00+00:00,NASDAQ:TSLA,291.64,296.16,290.56,293.17,1209321.0
2025-07-07 17:30:00+00:00,NASDAQ:TSLA,293.2,294.37,291.9,292.18,681242.0
2025-07-07 18:00:00+00:00,NASDAQ:TSLA,292.15,293.55,290.56,292.83,719991.0
2025-07-07 18:30:00+00:00,NASDAQ:TSLA,292.87,293.75,292.4,293.52,371913.0
2025-07-07 19:00:00+00:00,NASDAQ:TSLA,293.53,294.52,291.1,292.63,608593.0
2025-07-07 19:30:00+00:00,NASDAQ:TSLA,292.64,292.98,291.65,291.94,346109.0
2025-07-07 20:00:00+00:00,NASDAQ:TSLA,291.91,292.75,291.16,291.36,455797.0
2025-07-07 20:30:00+00:00,NASDAQ:TSLA,291.32,293.6,291.3,293.4,399242.0
2025-07-07 21:00:00+00:00,NASDAQ:TSLA,293.43,294.15,291.2,291.42,428803.0
2025-07-07 21:30:00+00:00,NASDAQ:TSLA,291.43,293.14,291.38,293.1,361387.0
2025-07-07 22:00:00+00:00,NASDAQ:TSLA,293.06,294.38,292.81,293.96,434358.0
2025-07-07 22:30:00+00:00,NASDAQ:TSLA,293.98,295.51,292.96,294.01,937315.0
2025-07-08 16:30:00+00:00,NASDAQ:TSLA,296.95,300.37,295.64,297.36,1263840.0
2025-07-08 17:00:00+00:00,NASDAQ:TSLA,297.26,299.5,296.45,298.94,674404.0
2025-07-08 17:30:00+00:00,NASDAQ:TSLA,298.93,304.04,298.87,302.23,1152045.0
2025-07-08 18:00:00+00:00,NASDAQ:TSLA,302.19,303.14,301.33,301.9,476442.0
2025-07-08 18:30:00+00:00,NASDAQ:TSLA,301.93,302.91,300.81,301.53,392105.0
2025-07-08 19:00:00+00:00,NASDAQ:TSLA,301.5,302.99,301.47,302.25,336612.0
2025-07-08 19:30:00+00:00,NASDAQ:TSLA,302.26,302.4,300.74,301.32,315610.0
2025-07-08 20:00:00+00:00,NASDAQ:TSLA,301.35,302.37,300.91,301.55,273237.0
2025-07-08 20:30:00+00:00,NASDAQ:TSLA,301.53,301.83,300.43,301.48,305740.0
2025-07-08 21:00:00+00:00,NASDAQ:TSLA,301.45,303.45,301.05,302.9,406271.0
2025-07-08 21:30:00+00:00,NASDAQ:TSLA,302.92,303.58,301.8,301.82,287307.0
2025-07-08 22:00:00+00:00,NASDAQ:TSLA,301.81,301.87,296.86,296.96,891545.0
2025-07-08 22:30:00+00:00,NASDAQ:TSLA,296.96,298.6,294.36,297.87,1244915.0
2025-07-09 16:30:00+00:00,NASDAQ:TSLA,297.55,300.15,296.15,298.3,1026865.0
2025-07-09 17:00:00+00:00,NASDAQ:TSLA,298.31,299.0,294.76,295.45,732708.0
2025-07-09 17:30:00+00:00,NASDAQ:TSLA,295.45,296.56,293.66,294.16,769622.0
2025-07-09 18:00:00+00:00,NASDAQ:TSLA,294.05,296.24,293.55,295.91,419328.0
2025-07-09 18:30:00+00:00,NASDAQ:TSLA,295.98,296.39,294.69,294.77,278045.0
2025-07-09 19:00:00+00:00,NASDAQ:TSLA,294.79,295.44,294.37,294.89,219390.0
2025-07-09 19:30:00+00:00,NASDAQ:TSLA,294.91,296.16,294.91,295.6,215561.0
2025-07-09 20:00:00+00:00,NASDAQ:TSLA,295.53,295.58,294.3,294.49,254646.0
2025-07-09 20:30:00+00:00,NASDAQ:TSLA,294.51,295.47,293.94,295.03,307791.0
2025-07-09 21:00:00+00:00,NASDAQ:TSLA,295.0,297.11,294.9,296.58,289065.0
2025-07-09 21:30:00+00:00,NASDAQ:TSLA,296.55,296.75,296.0,296.59,162114.0
2025-07-09 22:00:00+00:00,NASDAQ:TSLA,296.59,297.82,296.57,296.96,310275.0
2025-07-09 22:30:00+00:00,NASDAQ:TSLA,296.93,297.73,295.77,295.82,410307.0
2025-07-10 16:30:00+00:00,NASDAQ:TSLA,300.05,307.92,299.99,303.26,1808847.0
2025-07-10 17:00:00+00:00,NASDAQ:TSLA,303.27,306.35,302.56,304.36,880525.0
2025-07-10 17:30:00+00:00,NASDAQ:TSLA,304.38,306.43,303.75,305.03,514301.0
2025-07-10 18:00:00+00:00,NASDAQ:TSLA,305.01,306.8,304.57,304.66,472849.0
2025-07-10 18:30:00+00:00,NASDAQ:TSLA,304.68,304.92,303.32,303.78,399418.0
